"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"07.08.2024","1,75","1,76","1,77","1,73","80,72M","0,57%"
"06.08.2024","1,74","1,77","1,81","1,72","125,57M","0,58%"
"05.08.2024","1,73","1,72","1,81","1,70","152,98M","-6,99%"
"02.08.2024","1,86","1,85","1,89","1,82","123,89M","0,00%"
"01.08.2024","1,86","1,83","1,88","1,82","129,86M","2,76%"
"31.07.2024","1,81","1,87","1,87","1,81","227,46M","-3,21%"
"30.07.2024","1,87","1,91","1,92","1,87","143,35M","-1,58%"
"29.07.2024","1,90","1,92","1,92","1,89","153,33M","-1,55%"
"26.07.2024","1,93","1,95","1,98","1,92","201,87M","-0,52%"
"25.07.2024","1,94","1,96","2,03","1,94","296,60M","-1,02%"
"24.07.2024","1,96","1,93","2,01","1,92","302,09M","1,55%"
"23.07.2024","1,93","1,92","1,96","1,90","137,72M","1,05%"
"22.07.2024","1,91","1,93","1,96","1,90","97,43M","-0,52%"
"19.07.2024","1,92","1,93","1,96","1,88","130,13M","0,00%"
"18.07.2024","1,92","1,89","1,94","1,89","160,40M","2,13%"
"17.07.2024","1,88","1,88","1,90","1,85","106,19M","0,53%"
"16.07.2024","1,87","1,88","1,91","1,86","173,07M","0,00%"
"12.07.2024","1,87","1,83","1,89","1,82","211,77M","2,75%"
"11.07.2024","1,82","1,80","1,88","1,79","372,36M","1,68%"
"10.07.2024","1,79","1,82","1,82","1,79","147,11M","-1,10%"
"09.07.2024","1,81","1,83","1,84","1,80","137,26M","-1,09%"
"08.07.2024","1,83","1,87","1,87","1,81","232,04M","-1,61%"
"05.07.2024","1,86","1,89","1,92","1,86","164,80M","-1,06%"
"04.07.2024","1,88","1,88","1,95","1,87","288,65M","0,00%"
"03.07.2024","1,88","1,91","1,92","1,86","148,79M","-1,05%"
"02.07.2024","1,90","1,90","1,94","1,89","146,97M","0,53%"
"01.07.2024","1,89","2,02","2,04","1,88","214,05M","-5,97%"
"28.06.2024","2,01","2,01","2,07","2,00","314,49M","0,00%"
"27.06.2024","2,01","2,01","2,04","1,99","177,25M","0,50%"
"26.06.2024","2,00","2,08","2,17","2,00","484,83M","-2,84%"
"25.06.2024","2,06","2,07","2,09","2,05","346,12M","0,72%"
"24.06.2024","2,04","2,09","2,09","2,04","172,62M","-2,24%"
"21.06.2024","2,09","2,29","2,34","2,09","1,50B","-8,50%"
"20.06.2024","2,28","2,27","2,29","2,26","86,81M","1,19%"
"14.06.2024","2,26","2,24","2,40","2,23","331,42M","0,90%"
"13.06.2024","2,24","2,21","2,26","2,21","79,35M","1,71%"
"12.06.2024","2,20","2,20","2,23","2,17","92,04M","-0,24%"
"11.06.2024","2,21","2,16","2,25","2,16","133,75M","2,55%"
"10.06.2024","2,15","2,16","2,20","2,14","56,01M","-0,50%"
"07.06.2024","2,16","2,20","2,22","2,15","55,42M","-0,98%"
"06.06.2024","2,18","2,20","2,24","2,18","55,14M","-0,61%"
"05.06.2024","2,20","2,24","2,25","2,18","62,79M","-1,56%"
"04.06.2024","2,23","2,22","2,26","2,22","68,99M","0,73%"
"03.06.2024","2,22","2,24","2,24","2,15","58,98M","-0,78%"
"31.05.2024","2,23","2,26","2,27","2,22","45,21M","-0,83%"
"30.05.2024","2,25","2,25","2,26","2,23","52,79M","0,84%"
"29.05.2024","2,23","2,29","2,30","2,23","76,67M","-2,23%"
"28.05.2024","2,28","2,28","2,30","2,27","61,68M","0,00%"
"27.05.2024","2,28","2,33","2,34","2,28","68,55M","-1,62%"
"24.05.2024","2,32","2,34","2,36","2,32","63,52M","-0,63%"
"23.05.2024","2,34","2,40","2,40","2,33","77,83M","-2,02%"
"22.05.2024","2,39","2,35","2,40","2,35","86,95M","1,31%"
"21.05.2024","2,35","2,41","2,42","2,35","120,45M","-2,17%"
"20.05.2024","2,41","2,41","2,44","2,40","120,00M","0,22%"
"17.05.2024","2,40","2,43","2,45","2,40","135,26M","-0,99%"
"16.05.2024","2,43","2,35","2,46","2,34","208,52M","4,14%"
"15.05.2024","2,33","2,35","2,39","2,33","101,32M","-1,08%"
"14.05.2024","2,35","2,35","2,36","2,32","78,11M","0,00%"
"13.05.2024","2,35","2,41","2,42","2,34","92,92M","-1,68%"
"10.05.2024","2,39","2,41","2,42","2,38","103,31M","-0,67%"
"09.05.2024","2,41","2,42","2,43","2,40","77,73M","0,00%"
"08.05.2024","2,41","2,45","2,45","2,41","88,94M","-0,55%"
"07.05.2024","2,43","2,47","2,48","2,41","119,09M","-1,58%"
"06.05.2024","2,47","2,52","2,53","2,45","136,64M","-1,71%"
"03.05.2024","2,51","2,48","2,51","2,46","200,54M","1,46%"
"02.05.2024","2,47","2,46","2,51","2,46","204,21M","0,93%"
"30.04.2024","2,45","2,50","2,51","2,43","103,84M","-2,04%"
"29.04.2024","2,50","2,51","2,52","2,48","122,57M","-0,21%"
"26.04.2024","2,51","2,52","2,53","2,50","133,41M","-0,43%"
"25.04.2024","2,52","2,51","2,55","2,51","158,21M","0,32%"
"24.04.2024","2,51","2,60","2,61","2,51","202,60M","-3,16%"
"22.04.2024","2,59","2,59","2,66","2,58","258,88M","1,05%"
"19.04.2024","2,56","2,52","2,60","2,47","205,98M","1,76%"
"18.04.2024","2,52","2,52","2,73","2,47","447,69M","0,00%"
"17.04.2024","2,52","2,62","2,65","2,51","239,35M","-3,30%"
"16.04.2024","2,60","2,92","2,92","2,58","532,53M","-4,38%"
"15.04.2024","2,72","2,51","2,72","2,51","505,18M","9,91%"
"09.04.2024","2,48","2,47","2,49","2,44","115,53M","0,38%"
"08.04.2024","2,47","2,43","2,49","2,43","272,11M","2,62%"
"05.04.2024","2,40","2,34","2,42","2,34","114,58M","2,93%"
"04.04.2024","2,33","2,39","2,42","2,33","122,05M","-2,19%"
"03.04.2024","2,39","2,41","2,53","2,38","324,96M","0,34%"
"02.04.2024","2,38","2,39","2,55","2,35","436,04M","0,68%"
"01.04.2024","2,36","2,50","2,52","2,33","114,98M","-5,22%"
"29.03.2024","2,49","2,45","2,52","2,44","186,46M","2,93%"
"28.03.2024","2,42","2,32","2,49","2,32","188,55M","4,75%"
"27.03.2024","2,31","2,32","2,39","2,28","164,78M","-3,52%"
"26.03.2024","2,40","2,61","2,61","2,39","429,60M","-3,30%"
"25.03.2024","2,48","2,25","2,48","2,25","135,94M","9,99%"
"22.03.2024","2,25","2,28","2,31","2,24","82,90M","-1,12%"
"21.03.2024","2,28","2,31","2,33","2,27","75,36M","-1,05%"
"20.03.2024","2,30","2,31","2,34","2,30","77,68M","0,00%"
"19.03.2024","2,31","2,28","2,31","2,28","60,39M","1,18%"
"18.03.2024","2,28","2,35","2,35","2,28","73,84M","-2,30%"
"15.03.2024","2,33","2,30","2,33","2,27","111,94M","1,87%"
"14.03.2024","2,29","2,30","2,34","2,28","100,77M","0,29%"
"13.03.2024","2,28","2,33","2,35","2,28","94,47M","-1,73%"
"12.03.2024","2,32","2,39","2,39","2,29","116,93M","-2,64%"
"11.03.2024","2,39","2,47","2,47","2,38","122,37M","-2,09%"
"08.03.2024","2,44","2,43","2,44","2,37","165,83M","1,06%"
"07.03.2024","2,41","2,34","2,41","2,34","117,33M","3,45%"
"06.03.2024","2,33","2,40","2,41","2,33","121,59M","-3,01%"
"05.03.2024","2,40","2,41","2,44","2,39","153,58M","0,73%"
"04.03.2024","2,39","2,49","2,49","2,39","214,77M","-3,52%"
"01.03.2024","2,47","2,44","2,52","2,42","240,45M","2,10%"
"29.02.2024","2,42","2,40","2,43","2,40","137,22M","0,95%"
"28.02.2024","2,40","2,43","2,48","2,40","163,50M","-1,10%"
"27.02.2024","2,43","2,51","2,52","2,43","151,75M","-3,36%"
"26.02.2024","2,51","2,58","2,60","2,51","182,14M","-2,40%"
"23.02.2024","2,57","2,57","2,68","2,56","449,61M","0,31%"
"22.02.2024","2,56","2,56","2,61","2,54","253,12M","0,21%"
"21.02.2024","2,56","2,54","2,62","2,48","287,77M","1,38%"
"20.02.2024","2,52","2,51","2,54","2,48","115,36M","0,48%"
"19.02.2024","2,51","2,61","2,62","2,50","233,23M","-3,40%"
"16.02.2024","2,60","2,66","2,71","2,59","342,35M","1,41%"
"15.02.2024","2,56","2,48","2,61","2,48","311,60M","3,80%"
"14.02.2024","2,47","2,49","2,50","2,44","156,77M","-0,86%"
"13.02.2024","2,49","2,60","2,60","2,48","211,52M","-3,73%"
"12.02.2024","2,59","2,61","2,63","2,58","216,92M","0,68%"
"09.02.2024","2,57","2,54","2,64","2,53","254,23M","1,37%"
"08.02.2024","2,54","2,56","2,58","2,53","175,57M","-0,84%"
"07.02.2024","2,56","2,49","2,61","2,48","411,81M","2,86%"
"06.02.2024","2,49","2,50","2,54","2,47","216,00M","-0,27%"
"05.02.2024","2,49","2,48","2,51","2,47","175,65M","0,54%"
"02.02.2024","2,48","2,48","2,49","2,42","184,99M","0,71%"
"01.02.2024","2,46","2,42","2,48","2,41","189,54M","2,06%"
"31.01.2024","2,41","2,41","2,45","2,40","200,44M","1,01%"
"30.01.2024","2,39","2,41","2,42","2,38","116,17M","-1,05%"
"29.01.2024","2,41","2,42","2,47","2,41","162,77M","0,56%"
"26.01.2024","2,40","2,39","2,43","2,37","148,88M","1,19%"
"25.01.2024","2,37","2,32","2,38","2,32","136,01M","2,43%"
"24.01.2024","2,32","2,30","2,33","2,29","102,18M","0,76%"
"23.01.2024","2,30","2,33","2,37","2,30","123,81M","-0,98%"
"22.01.2024","2,32","2,31","2,36","2,30","107,12M","0,41%"
"19.01.2024","2,31","2,32","2,34","2,30","88,20M","-0,75%"
"18.01.2024","2,33","2,38","2,38","2,33","106,51M","-0,97%"
"17.01.2024","2,35","2,39","2,45","2,35","187,21M","-1,02%"
"16.01.2024","2,38","2,28","2,50","2,24","343,79M","4,66%"
"15.01.2024","2,27","2,21","2,35","2,21","185,09M","3,04%"
"12.01.2024","2,20","2,21","2,22","2,17","83,84M","0,00%"
"11.01.2024","2,20","2,20","2,23","2,19","92,64M","0,24%"
"10.01.2024","2,20","2,19","2,22","2,18","79,99M","0,24%"
"09.01.2024","2,19","2,25","2,27","2,18","79,59M","-2,56%"
"08.01.2024","2,25","2,24","2,26","2,22","76,47M","1,45%"
"05.01.2024","2,22","2,20","2,22","2,19","69,35M","0,79%"
"04.01.2024","2,20","2,17","2,21","2,17","64,51M","1,11%"
"03.01.2024","2,17","2,29","2,29","2,17","88,13M","-5,15%"
"02.01.2024","2,29","2,27","2,32","2,26","98,72M","1,06%"
"29.12.2023","2,27","2,19","2,28","2,18","88,52M","3,80%"
"28.12.2023","2,18","2,16","2,20","2,16","73,96M","1,87%"
"27.12.2023","2,14","2,15","2,18","2,14","78,18M","0,00%"
"26.12.2023","2,15","2,15","2,21","2,13","93,96M","0,00%"
"25.12.2023","2,15","2,29","2,29","2,14","79,30M","-6,42%"
"22.12.2023","2,30","2,36","2,38","2,28","69,97M","-2,45%"
"21.12.2023","2,35","2,32","2,37","2,31","71,08M","1,50%"
"20.12.2023","2,32","2,37","2,40","2,31","86,68M","-3,19%"
"19.12.2023","2,39","2,35","2,48","2,33","328,13M","2,06%"
"18.12.2023","2,35","2,43","2,44","2,35","93,11M","-3,63%"
"15.12.2023","2,44","2,36","2,44","2,34","126,83M","3,41%"
"14.12.2023","2,35","2,35","2,37","2,30","110,50M","1,04%"
"13.12.2023","2,33","2,45","2,47","2,33","117,32M","-4,97%"
"12.12.2023","2,45","2,45","2,46","2,41","106,12M","0,00%"
"11.12.2023","2,45","2,55","2,55","2,45","184,41M","-3,28%"
"08.12.2023","2,54","2,58","2,58","2,53","179,87M","-0,58%"
"07.12.2023","2,55","2,53","2,58","2,50","222,69M","1,28%"
"06.12.2023","2,52","2,74","2,75","2,52","516,45M","-8,02%"
"05.12.2023","2,74","2,93","2,98","2,72","896,23M","-0,68%"
"04.12.2023","2,76","2,76","2,76","2,76","140,00M","9,99%"
"01.12.2023","2,51","2,57","2,57","2,49","107,22M","-2,14%"
"30.11.2023","2,56","2,46","2,56","2,45","154,34M","4,37%"
"29.11.2023","2,46","2,51","2,51","2,46","107,08M","-2,19%"
"28.11.2023","2,51","2,53","2,54","2,49","138,11M","-0,69%"
"27.11.2023","2,53","2,55","2,56","2,51","135,07M","0,00%"
"24.11.2023","2,52","2,51","2,53","2,49","111,55M","0,70%"
"23.11.2023","2,51","2,54","2,58","2,50","201,25M","-1,06%"
"22.11.2023","2,53","2,56","2,57","2,53","144,32M","-0,63%"
"21.11.2023","2,55","2,59","2,61","2,53","196,31M","-1,19%"
"20.11.2023","2,58","2,50","2,60","2,50","306,00M","3,77%"
"17.11.2023","2,49","2,47","2,52","2,46","155,30M","1,15%"
"16.11.2023","2,46","2,47","2,48","2,45","104,03M","0,27%"
"15.11.2023","2,45","2,47","2,49","2,44","138,02M","-0,27%"
"14.11.2023","2,46","2,47","2,48","2,43","111,33M","0,22%"
"13.11.2023","2,45","2,51","2,56","2,45","150,16M","-2,14%"
"10.11.2023","2,51","2,56","2,60","2,51","205,14M","-2,09%"
"09.11.2023","2,56","2,44","2,64","2,44","576,40M","4,71%"
"08.11.2023","2,44","2,45","2,48","2,44","149,92M","0,00%"
"07.11.2023","2,44","2,48","2,49","2,44","156,85M","-1,35%"
"06.11.2023","2,48","2,48","2,51","2,47","139,67M","0,76%"
"03.11.2023","2,46","2,47","2,49","2,42","130,75M","0,00%"
"02.11.2023","2,46","2,49","2,50","2,45","130,97M","0,00%"
"01.11.2023","2,46","2,49","2,53","2,39","203,79M","-0,49%"
"31.10.2023","2,47","2,60","2,61","2,44","217,70M","-4,45%"
"30.10.2023","2,59","2,51","2,67","2,51","685,05M","6,51%"
"27.10.2023","2,43","2,45","2,46","2,38","160,29M","-0,93%"
"26.10.2023","2,45","2,38","2,48","2,31","267,99M","4,04%"
"25.10.2023","2,36","2,57","2,63","2,35","406,97M","-7,66%"
"24.10.2023","2,55","2,54","2,58","2,52","282,48M","0,53%"
"23.10.2023","2,54","2,46","2,60","2,46","414,09M","6,16%"
"20.10.2023","2,39","2,41","2,41","2,33","159,55M","-0,83%"
"19.10.2023","2,41","2,45","2,49","2,40","198,10M","-1,37%"
"18.10.2023","2,45","2,49","2,51","2,44","151,04M","-3,80%"
"17.10.2023","2,54","2,44","2,56","2,43","204,92M","4,52%"
"16.10.2023","2,43","2,52","2,56","2,43","166,14M","-2,47%"
"13.10.2023","2,49","2,53","2,54","2,48","143,09M","-1,59%"
"12.10.2023","2,53","2,60","2,66","2,48","293,92M","-1,36%"
"11.10.2023","2,57","2,68","2,69","2,57","205,17M","-3,28%"
"10.10.2023","2,66","2,56","2,73","2,56","467,55M","4,76%"
"09.10.2023","2,54","2,58","2,62","2,53","256,66M","-5,40%"
"06.10.2023","2,68","2,71","2,72","2,63","266,61M","-1,67%"
"05.10.2023","2,73","2,73","2,78","2,62","310,20M","0,20%"
"04.10.2023","2,72","2,79","2,86","2,70","405,20M","-2,03%"
"03.10.2023","2,78","2,86","2,88","2,76","368,88M","-2,08%"
"02.10.2023","2,84","2,87","2,94","2,83","369,21M","0,19%"
"29.09.2023","2,83","2,81","2,89","2,79","356,69M","1,54%"
"28.09.2023","2,79","2,98","2,98","2,79","463,45M","-6,39%"
"27.09.2023","2,98","3,10","3,17","2,95","719,59M","0,91%"
"26.09.2023","2,95","2,89","3,08","2,79","1,21B","4,86%"
"25.09.2023","2,81","2,61","2,81","2,60","957,68M","9,95%"
"22.09.2023","2,56","2,52","2,60","2,50","386,60M","4,77%"
"21.09.2023","2,44","2,37","2,45","2,33","163,93M","3,29%"
"20.09.2023","2,37","2,41","2,43","2,37","134,18M","-1,94%"
"19.09.2023","2,41","2,37","2,43","2,35","157,31M","1,87%"
"18.09.2023","2,37","2,49","2,49","2,37","183,97M","-5,00%"
"15.09.2023","2,49","2,42","2,66","2,38","480,53M","3,22%"
"14.09.2023","2,41","2,41","2,44","2,33","190,71M","0,00%"
